Text,Difficulty,num_chars,num_words,avg_word_length,num_stopwords,ratio_num_words_over_stopwords,PRON,VERB,DET,NOUN,ADP,NUM,CCONJ,PUNCT,num_words_before_first_verb,AUX,ADJ,LOC,SCONJ,PROPN,ORG,ADV,MISC,PER,X,SYM,PART,INTJ,SPACE
"Et pour l’Europe, et bien pour l’Europe, c’est la française Claire Nouvian qui a été récompensée pour son combat au sein de son association Bloom, créé en 2005, pour préserver la biodiversité de l’océan",B1,202,34,4.970588235294118,15.0,2.2666666666666666,1.0,3.0,5.0,5.0,7.0,3.0,2.0,4.0,21.0,3.0,1.0,2.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Et puis en ces temps de récession économique, la sortie d'une nouvelle revue papier",A2,83,14,5.0,4.0,3.5,0.0,0.0,3.0,5.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Et puis, on revient en Europe maintenant avec la vague de chaleur qui touche le continent et qui n'épargne aucune partie de cette partie du monde même celle située la plus au nord en Scandinavie y compris, le thermomètre grimpe en flèche",B1,237,42,4.666666666666667,18.0,2.3333333333333335,5.0,4.0,8.0,11.0,6.0,0.0,3.0,2.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Frida et Ted, la soixantaine, ont trouvé refuge dans un parc sur les hauteurs de Nowra",A2,86,16,4.4375,8.0,2.0,0.0,3.0,3.0,4.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Hervé Raspaldo est chirurgien spécialiste du visage,A2,51,7,6.428571428571429,2.0,3.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
J’ai détesté la littérature à l’école en plus de ça,A2,51,10,4.2,4.0,2.5,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
J’ai pas peur de dire « non » après c’est vraiment une question de feeling,A2,74,15,4.0,4.0,3.75,0.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"J’écoute la radio, on réussit à avoir des informations, et jusqu’ici on a toujours une couverture téléphonique",B1,110,17,5.529411764705882,7.0,2.4285714285714284,2.0,4.0,3.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"James Taylor est le co-fondateur de Capillum, une entreprise française spécialisée dans le recyclage de ces fibres naturelles.",B1,126,18,6.055555555555555,8.0,2.25,0.0,1.0,4.0,4.0,3.0,0.0,0.0,2.0,12.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Je ne crois pas qu'on doive interdire aux gens de revenir si c'est leur volonté, mais ils devraient disposer d'un logement ailleurs au cas où",B1,141,25,4.68,8.0,3.125,5.0,6.0,3.0,4.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Je suis vraiment plus dans le flow,A2,34,7,4.0,3.0,2.3333333333333335,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Je voulais faire de la musique pour essayer avec mes potes et en voyant que ça a pris, je m’y suis mis sérieusement",B1,115,23,4.043478260869565,10.0,2.3,4.0,7.0,2.0,2.0,4.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L’accident a provoqué une fuite de 15 000 tonnes d’hydrocarbures dans le cours d’eau voisin et de 6 000 tonnes sur le terrain environnant,B1,137,24,4.75,8.0,3.0,0.0,1.0,7.0,8.0,4.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L’accident a provoqué une fuite de 15 000 tonnes d’hydrocarbures dans le cours d’eau voisin et de 6 000 tonnes sur le terrain environnant,B1,137,24,4.75,8.0,3.0,0.0,1.0,7.0,8.0,4.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L’État de New York devient ce week-end le troisième État à interdire les sacs en plastique après la Californie et l’Oregon,B1,122,21,4.857142857142857,8.0,2.625,0.0,2.0,4.0,10.0,4.0,0.0,1.0,0.0,6.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"L’usine appartient au groupe Norilsk Nickel, l’un des géants mondiaux du nickel et du palladium",A2,95,15,5.4,5.0,3.0,0.0,2.0,4.0,6.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"L’usine appartient au groupe Norilsk Nickel, l’un des géants mondiaux du nickel et du palladium",A2,95,15,5.4,5.0,3.0,0.0,2.0,4.0,6.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"La climatisation a longtemps été superflue dans les maisons de retraite mais cet été, on ne pourra pas non plus utiliser de ventilateurs car ils contribuent à diffuser le Coronavirus",B1,182,30,5.1,12.0,2.5,2.0,5.0,4.0,6.0,4.0,0.0,2.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La dame : Heureusement,A2,22,4,4.75,0.0,inf,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La dame : Un p’tit bruit,A2,24,6,3.1666666666666665,0.0,inf,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"La fonte de ces sols gelés pourrait en effet être responsable de l’accident, une hypothèse accréditée par Norilsk Nickel",B1,120,19,5.368421052631579,6.0,3.1666666666666665,0.0,2.0,3.0,4.0,4.0,0.0,0.0,1.0,7.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
La loi est entrée en vigueur ce dimanche,A2,40,8,4.125,3.0,2.6666666666666665,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"La Norvège, elle, s'apprête à fermer des lignes de chemin de fer car les rails en acier chauffent trop",A2,102,19,4.421052631578948,6.0,3.1666666666666665,2.0,3.0,3.0,4.0,4.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La nuit vient de tomber sur Calcutta et la tempête entre en ville avec une puissance terrifiante,A2,96,17,4.705882352941177,7.0,2.4285714285714284,0.0,2.0,3.0,4.0,5.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"La plupart du temps vous êtes à la maison, donc les suites des interventions sont beaucoup plus faciles",A2,103,18,4.777777777777778,8.0,2.25,1.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La promotion 2018 a récompensé pour l’Afrique Makoma Lekalakala et Liz McDaid qui ont réussi à faire échouer l’achat par le président sud-africain de dix centrales nucléaires à la Russie,B1,186,30,5.233333333333333,10.0,3.0,1.0,3.0,3.0,4.0,6.0,3.0,1.0,0.0,5.0,3.0,3.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"La Russie est confrontée à une catastrophe écologique : le 29 mai, près de Norilsk dans le Grand Nord, un réservoir de diesel d’une centrale thermique s’est effondré",B1,165,28,4.928571428571429,9.0,3.111111111111111,0.0,3.0,6.0,6.0,4.0,2.0,0.0,3.0,4.0,2.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"La trap, ça reste du rap, c’est juste un petit dérivé",A2,53,11,3.909090909090909,2.0,5.5,1.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La vidéo montre les deux héros au casque chromé et doré marchant dans le désert,A2,79,15,4.333333333333333,5.0,3.0,0.0,2.0,4.0,6.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Là, d'un coup, c'était constant",A2,31,5,5.4,0.0,inf,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Le cheveu, naturellement, il a une très bonne capacité d’absorption, il a de très bonnes capacités de rétention et il a une bonne flottabilité",B1,142,24,4.958333333333333,8.0,3.0,3.0,3.0,3.0,6.0,2.0,0.0,1.0,3.0,7.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Le couple a bien fait d’évacuer,A2,31,6,4.333333333333333,0.0,inf,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Le duo français le plus exporté à l’étranger était revenu en 2013 avec le sublime Random Access Memories,A2,104,18,4.833333333333333,6.0,3.0,0.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Le passage au télétravail a été un élément déterminant dans sa décision de se tourner vers la chirurgie esthétique,B1,114,19,5.052631578947368,8.0,2.375,1.0,2.0,5.0,5.0,3.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Le plus inquiétant c'est que la Scandinavie avait déjà battu des records de chaleur pendant l'été 2018,A2,102,17,5.0588235294117645,5.0,3.4,1.0,2.0,3.0,4.0,3.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Le Premier ministre Nikol Pachinian se dit prêt à des élections législatives anticipées.,A2,88,13,5.846153846153846,3.0,4.333333333333333,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Le serveur : Bonsoir Mesdames, qu'est-ce que vous voulez boire ?",A2,64,11,4.909090909090909,2.0,5.5,3.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,12.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Le serveur : Je vous apporte votre commande !,A2,45,9,4.111111111111111,2.0,4.5,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Le serveur : Oui, ça commence dans quelques minutes !",A2,53,10,4.4,1.0,10.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Le serveur : Une limonade et une tisane, alors ?",A2,48,10,3.9,2.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Le téléphone portable est indispensable,A2,39,5,7.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Le volcan se situe sur une île entourée d'un lac et où l'on compte près de 14 villes,A2,84,18,3.7222222222222223,5.0,3.6,3.0,3.0,5.0,2.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Les 125 000€ du prix Goldman pour l’environnement ont disparu,A2,61,10,5.2,3.0,3.3333333333333335,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Les associations de protection de l’environnement qui ont milité pour cette interdiction, elles, espèrent que cette loi permettra un changement plus profond du mode de consommation des New-Yorkais",B1,196,28,6.035714285714286,10.0,2.8,2.0,3.0,5.0,9.0,5.0,0.0,0.0,2.0,10.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Les barbecues sont interdits et les feux de forêt sont presque quotidiens,A2,73,12,5.166666666666667,5.0,2.4,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Les cheveux, souvent jetés à la poubelle, permettent en fait de dépolluer, Maud Charlet.",A2,88,14,5.357142857142857,4.0,3.5,0.0,3.0,2.0,3.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Les incendies menacent,A2,22,3,6.666666666666667,0.0,inf,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mais selon les autorités, la progression des hydrocarbures déversés a désormais été stoppée",A2,91,13,6.076923076923077,4.0,3.25,0.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mais selon les autorités, la progression des hydrocarbures déversés a désormais été stoppée",A2,91,13,6.076923076923077,4.0,3.25,0.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marie a déjà réalisé des soins avant le confinement,A2,51,9,4.777777777777778,2.0,4.5,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Marie Labelle : C’est une association qui a été fondée en 2015,A2,62,12,4.25,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Marie travaille dans la finance à Genève,A2,40,7,4.857142857142857,3.0,2.3333333333333335,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Moins de fumée sort du volcan, mais son activité, même moins intense, provoque encore des tremblements de terre",B1,111,18,5.222222222222222,7.0,2.5714285714285716,0.0,1.0,2.0,7.0,3.0,0.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
On a commencé il y a un mois pour nous préparer petit à petit à la transition,A2,77,17,3.588235294117647,8.0,2.125,4.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"On est cette génération qui consomme beaucoup d’images par les réseaux sociaux et ça peut être suffisant, mais il y a toujours une petite frustration",B1,149,25,5.0,9.0,2.7777777777777777,5.0,4.0,3.0,4.0,1.0,0.0,2.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"On est toujours sur des Zoom meetings, enfin moi, j'ai jamais l'occasion de regarder mon visage quand il est concentré",B1,118,20,4.95,7.0,2.857142857142857,4.0,2.0,3.0,3.0,2.0,0.0,0.0,2.0,18.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Oui, des feux de forêt qui frappent le sud-est du pays depuis le mois de septembre et qui ont fait une 24e victime ce week-end",B1,126,25,4.08,12.0,2.0833333333333335,2.0,3.0,6.0,9.0,3.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Oui, les opérations de chirurgie esthétique sont en forte augmentation en Suisse",A2,80,12,5.75,5.0,2.4,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Oui, l'ouragan a touché terre la nuit dernière dans le nord du Nicaragua, il s'est ensuite étendu à plusieurs pays d'Amérique centrale",B1,134,22,5.136363636363637,6.0,3.6666666666666665,2.0,3.0,5.0,4.0,3.0,0.0,0.0,2.0,6.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Oui, un acte courageux, surtout quand celle-ci va à l'encontre de la frénésie ambiante, de la course aux infos",B1,110,19,4.842105263157895,7.0,2.7142857142857144,1.0,1.0,4.0,3.0,4.0,0.0,0.0,3.0,10.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Parmi les habitants de la région, il y a ceux qui veulent revenir et ceux qui ne veulent pas",A2,92,19,3.8947368421052633,10.0,1.9,6.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Patricia Rodriguez : En fait, elles ont le prénom des maitresses [Elle rit] … de l’école",A2,88,16,4.5625,4.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,0.0,4.0,17.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Pour absorber cette marée noire, une entreprise française, Capillum, appelle tous ceux qui le veulent à donner leurs cheveux pour absorber le pétrole qui touche les plages de l'île.",B1,181,29,5.275862068965517,9.0,3.2222222222222223,4.0,6.0,6.0,5.0,4.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Pour d'autres, pas le choix",A2,27,5,4.6,2.0,2.5,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pour les produits qui sont humides ou les surgelés, notre solution pour le moment, c’est de doubler les sacs »",B1,110,20,4.55,10.0,2.0,1.0,1.0,6.0,5.0,3.0,0.0,1.0,2.0,20.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Près de l'île Maurice, dans l'océan Indien, un bateau japonais échoué s'est brisé en deux ce samedi.",A2,100,17,4.9411764705882355,5.0,3.4,1.0,2.0,4.0,4.0,3.0,1.0,0.0,3.0,15.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Quand j’étais petit, ma mère, elle m’entendait chanter et elle me disait « Jamais tu seras dans la musique, toi ! »",B1,115,22,4.2727272727272725,10.0,2.2,4.0,4.0,3.0,3.0,1.0,0.0,3.0,5.0,11.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Qu'on ait une augmentation, je crois maintenant qu'on est à +30%",A2,64,11,4.909090909090909,5.0,2.2,4.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reportage dans cette édition au Japon où la population est invitée à ne pas parler dans les magasins et les restaurants pour éviter une propagation du virus.,A2,157,27,4.851851851851852,14.0,1.9285714285714286,1.0,3.0,7.0,6.0,4.0,0.0,1.0,1.0,11.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenir ou tout quitter : voilà la question pour beaucoup d'habitants des abords du volcan Taal,A2,95,16,5.0,5.0,3.2,0.0,2.0,2.0,6.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Rien d'extraordinaire quand on vit au sud de l'Europe mais pas en Suède, pays qui n'a pas du tout cette culture de la sécheresse",B1,128,24,4.375,11.0,2.1818181818181817,3.0,2.0,5.0,4.0,4.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rosa : Ça n'a pas beaucoup changé ici depuis 40 ans !,A2,53,12,3.5,1.0,12.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Rosa : Oui, merci ! Dites-moi, il y a un concert ce soir ?",A2,58,14,3.2142857142857144,4.0,3.5,3.0,2.0,2.0,3.0,0.0,0.0,0.0,5.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Selon l'Institut géologique des Philippines, dans le pire des scénarios, on parle d'une zone de vingt kilomètres autour du volcan qui pourrait être directement touchée",B1,167,25,5.72,8.0,3.125,2.0,2.0,4.0,6.0,6.0,1.0,0.0,2.0,15.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sérieusement et sûrement, il mise tout son savoir-faire sur son flow, cette manière rythmée de débiter les paroles",B1,114,18,5.388888888888889,7.0,2.5714285714285716,1.0,4.0,4.0,5.0,2.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Si vous êtes au nord de Nowra, trouvez un refuge, car le feu arrive",A2,67,14,3.857142857142857,6.0,2.3333333333333335,1.0,2.0,3.0,4.0,1.0,0.0,1.0,2.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Situé à la fois sur la ceinture de feu du Pacifique et en première ligne des typhons, l'archipel des Philippines figure parmi les pays au monde les plus exposés aux désastres naturels",B1,183,32,4.75,14.0,2.2857142857142856,0.0,3.0,7.0,10.0,8.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sylvie Koffi : Donc y’a pas de coq dans la basse-cour,A2,53,11,3.909090909090909,4.0,2.75,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sylvie Koffi : Et elles caquètent dans leur poulailler rouge,A2,60,10,5.1,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sylvie Koffi : Mais les volatiles n’intéressent pas que les petits,A2,66,11,5.090909090909091,4.0,2.75,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Sylvie Koffi : Pari réussi pour cette dizaine de poules, qui recyclent près d’une tonne et demie de nourriture et qui apporte aussi…de la joie",B1,142,25,4.72,8.0,3.125,2.0,4.0,3.0,5.0,4.0,0.0,2.0,2.0,13.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sylvie Koffi : Timothée et ses camarades de classe donnent à manger aux cocottes de l’école,A2,91,16,4.75,6.0,2.6666666666666665,0.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Sylvie Koffi : Vous entendez quoi ?,A2,35,7,4.142857142857143,0.0,inf,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Un autre : Oui, on leur a bien donné des noms",A2,45,11,3.1818181818181817,3.0,3.6666666666666665,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Un enfant : Regarde les œufs !,A2,30,7,3.4285714285714284,1.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Un petit garçon : Ben trois dans un nid et dans l’autre, y’en a deux",A2,68,15,3.6,4.0,3.75,1.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,17.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Un petit garçon : On essaye de leur parler,A2,42,9,3.7777777777777777,2.0,4.5,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Un phénomène d'autant plus inquiétant que ce n'est pas la première fois qu'il se produit,A2,88,15,4.933333333333334,5.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,18.0,1.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Une dame : Tout le monde aime aller chercher les œufs… quand y’a pas une poule qui est en train de pondre… [Une poule glousse] Hein, alors on va la laisser pondre, regardez, vous voyez ?",B1,186,36,4.194444444444445,11.0,3.272727272727273,4.0,8.0,5.0,7.0,3.0,0.0,0.0,7.0,7.0,2.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
